Commodity,Suffix,Start,End,Description,Indents
82712,8522908070,80,2006-01-01 00:00:00,,"Video tape recording/reproducing assembly comprising at least a motor and a printed circuit board containing integrated circuits with driver or control functions, whether or not incorporating a transformer, for use in the manufacture of products falling within heading|8521"
82713,8522908075,80,2006-01-01 00:00:00,,"Optical reading head for CD player, consisting of one laser diode, one photo detector integrated circuit and one beam splitter"
82714,8522908080,80,2006-01-01 00:00:00,,"Laser optical drive unit assembly (so called mecha units) for the recording and/or reproduction of digital video and/or audio signals, comprising at least a laser optical reading and/or writing unit, one or more DC motors and not containing a printed circuit board or containing a printed circuit board not capable of signal processing for sounds and images, for use in the manufacture of products falling within headings|8519, 8521, 8526, 8527, 8528|or 8543"
82715,8522908085,80,2006-01-01 00:00:00,,"Video head drum, with video heads or with video and audio heads and an electric motor, for use in the manufacture of products falling within heading|8521"
82717,8522908099,80,2006-01-01 00:00:00,,Other
82729,8531109510,80,2006-01-01 00:00:00,,For use in civil aircraft
82731,8531109590,80,2006-01-01 00:00:00,,Other
82736,8531202010,80,2006-01-01 00:00:00,,For use in civil aircraft
82737,8531204010,80,2006-01-01 00:00:00,,For use in civil aircraft
82738,8531209510,80,2006-01-01 00:00:00,,For use in civil aircraft
82739,8531209590,80,2006-01-01 00:00:00,,Other
82740,8531202090,80,2006-01-01 00:00:00,,Other
82741,8531204090,80,2006-01-01 00:00:00,,Other
82758,8408902710,80,2006-01-01 00:00:00,,For use in civil aircraft
82759,8408902790,80,2006-01-01 00:00:00,,Other
82762,8408904110,80,2006-01-01 00:00:00,,For use in civil aircraft
82763,8408904120,80,2006-01-01 00:00:00,,"Diesel engines of a power of not more than 15|kW, with 2|or 3|cylinders, for use in the manufacture of vehicle mounted temperature control systems"
82764,8408904190,80,2006-01-01 00:00:00,,Other
82766,8408904310,80,2006-01-01 00:00:00,,For use in civil aircraft
82767,8408904320,80,2006-01-01 00:00:00,,"Diesel engines of a power of not more than 30|kW, with 4|cylinders, for use in the manufacture of vehicle mounted temperature control systems"
82768,8408904390,80,2006-01-01 00:00:00,,Other
82770,8408904510,80,2006-01-01 00:00:00,,For use in civil aircraft
82771,8408904590,80,2006-01-01 00:00:00,,Other
82773,8408904710,80,2006-01-01 00:00:00,,For use in civil aircraft
82776,8408906110,80,2006-01-01 00:00:00,,For use in civil aircraft
82777,8408906190,80,2006-01-01 00:00:00,,Other
82779,8408906510,80,2006-01-01 00:00:00,,For use in civil aircraft
82780,8408906590,80,2006-01-01 00:00:00,,Other
82782,8408906710,80,2006-01-01 00:00:00,,For use in civil aircraft
82783,8408906790,80,2006-01-01 00:00:00,,Other
82785,8408908110,80,2006-01-01 00:00:00,,For use in civil aircraft
82786,8408908190,80,2006-01-01 00:00:00,,Other
82788,8408908510,80,2006-01-01 00:00:00,,For use in civil aircraft
82791,8408908910,80,2006-01-01 00:00:00,,For use in civil aircraft
82792,8408908990,80,2006-01-01 00:00:00,,Other
82794,8407100010,80,2006-01-01 00:00:00,,For use in civil aircraft
82795,8407100020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
82796,8407100090,80,2006-01-01 00:00:00,,Other
82797,8409100010,80,2006-01-01 00:00:00,,For engines for use in civil aircraft
82798,8409100020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
82799,8409100090,80,2006-01-01 00:00:00,,Other
82804,8411110010,80,2006-01-01 00:00:00,,For use in civil aircraft
82805,8411110020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
82806,8411110090,80,2006-01-01 00:00:00,,Other
82808,8411121010,80,2006-01-01 00:00:00,,For use in civil aircraft
82809,8411121020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
82810,8411121090,80,2006-01-01 00:00:00,,Other
82812,8411123010,80,2006-01-01 00:00:00,,For use in civil aircraft
82813,8411123020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
82814,8411123090,80,2006-01-01 00:00:00,,Other
82816,8411128010,80,2006-01-01 00:00:00,,For use in civil aircraft
82817,8411128020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
82818,8411128090,80,2006-01-01 00:00:00,,Other
82819,8411210010,80,2006-01-01 00:00:00,,For use in civil aircraft
82820,8411210020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
82821,8411210090,80,2006-01-01 00:00:00,,Other
82823,8411222010,80,2006-01-01 00:00:00,,For use in civil aircraft
82824,8411222020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
82825,8411222090,80,2006-01-01 00:00:00,,Other
82827,8411228010,80,2006-01-01 00:00:00,,For use in civil aircraft
82828,8411228020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
82829,8411228090,80,2006-01-01 00:00:00,,Other
82830,8411810010,80,2006-01-01 00:00:00,,For use in civil aircraft
82831,8411810090,80,2006-01-01 00:00:00,,Other
82833,8411822010,80,2006-01-01 00:00:00,,For use in civil aircraft
82834,8411822090,80,2006-01-01 00:00:00,,Other
82836,8411826010,80,2006-01-01 00:00:00,,For use in civil aircraft
82837,8411826090,80,2006-01-01 00:00:00,,Other
82839,8411828010,80,2006-01-01 00:00:00,,For use in civil aircraft
82840,8411828090,80,2006-01-01 00:00:00,,Other
82841,8411910010,80,2006-01-01 00:00:00,,For use in civil aircraft
82842,8411910020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
82843,8411910090,80,2006-01-01 00:00:00,,Other
82844,8411990010,80,2006-01-01 00:00:00,,"Of gas turbines, for use in civil aircraft"
82854,8412100010,80,2006-01-01 00:00:00,,For use in civil aircraft
82855,8412100020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
82856,8412100090,80,2006-01-01 00:00:00,,Other
82858,8412212010,80,2006-01-01 00:00:00,,For use in civil aircraft
82859,8412212090,80,2006-01-01 00:00:00,,Other
82861,8412218010,80,2006-01-01 00:00:00,,For use in civil aircraft
82864,8412292010,80,2006-01-01 00:00:00,,For use in civil aircraft
82865,8412292090,80,2006-01-01 00:00:00,,Other
82868,8412298110,80,2006-01-01 00:00:00,,For use in civil aircraft
82869,8412298190,80,2006-01-01 00:00:00,,Other
82871,8412298910,80,2006-01-01 00:00:00,,For use in civil aircraft
82872,8412298990,80,2006-01-01 00:00:00,,Other
82873,8412310010,80,2006-01-01 00:00:00,,For use in civil aircraft
82874,8412310090,80,2006-01-01 00:00:00,,Other
82875,8412390010,80,2006-01-01 00:00:00,,For use in civil aircraft
82876,8412390090,80,2006-01-01 00:00:00,,Other
82878,8412808010,80,2006-01-01 00:00:00,,For use in civil aircraft
82879,8412808090,80,2006-01-01 00:00:00,,Other
82881,8412902010,80,2006-01-01 00:00:00,,For use in civil aircraft
82882,8412902020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
82883,8412902090,80,2006-01-01 00:00:00,,Other
82885,8412904010,80,2006-01-01 00:00:00,,For use in civil aircraft
82886,8412904090,80,2006-01-01 00:00:00,,Other
82889,8412908010,80,2006-01-01 00:00:00,,For use in civil aircraft
82890,8412908090,80,2006-01-01 00:00:00,,Other
82928,8413190010,80,2006-01-01 00:00:00,,For use in civil aircraft
82929,8413190090,80,2006-01-01 00:00:00,,Other
82930,8413200010,80,2006-01-01 00:00:00,,For use in civil aircraft
82931,8413200090,80,2006-01-01 00:00:00,,Other
82933,8413302010,80,2006-01-01 00:00:00,,For use in civil aircraft
82934,8413302090,80,2006-01-01 00:00:00,,Other
82936,8413308010,80,2006-01-01 00:00:00,,For use in civil aircraft
82937,8413308090,80,2006-01-01 00:00:00,,Other
82939,8413502010,80,2006-01-01 00:00:00,,For use in civil aircraft
82940,8413502090,80,2006-01-01 00:00:00,,Other
82942,8413504010,80,2006-01-01 00:00:00,,For use in civil aircraft
82943,8413504090,80,2006-01-01 00:00:00,,Other
82947,8413506110,80,2006-01-01 00:00:00,,For use in civil aircraft
82950,8413506910,80,2006-01-01 00:00:00,,For use in civil aircraft
82951,8413506990,80,2006-01-01 00:00:00,,Other
82953,8413508010,80,2006-01-01 00:00:00,,For use in civil aircraft
82954,8413508090,80,2006-01-01 00:00:00,,Other
82956,8413602010,80,2006-01-01 00:00:00,,For use in civil aircraft
82957,8413602090,80,2006-01-01 00:00:00,,Other
82961,8413603110,80,2006-01-01 00:00:00,,For use in civil aircraft
82962,8413603190,80,2006-01-01 00:00:00,,Other
82964,8413603910,80,2006-01-01 00:00:00,,For use in civil aircraft
82965,8413603990,80,2006-01-01 00:00:00,,Other
82968,8413606110,80,2006-01-01 00:00:00,,For use in civil aircraft
82969,8413606190,80,2006-01-01 00:00:00,,Other
82971,8413606910,80,2006-01-01 00:00:00,,For use in civil aircraft
82973,8413606990,80,2006-01-01 00:00:00,,Other
82975,8413607010,80,2006-01-01 00:00:00,,For use in civil aircraft
82976,8413607090,80,2006-01-01 00:00:00,,Other
82978,8413608010,80,2006-01-01 00:00:00,,For use in civil aircraft
82979,8413608090,80,2006-01-01 00:00:00,,Other
82989,8413703510,80,2006-01-01 00:00:00,,For use in civil aircraft
82990,8413703590,80,2006-01-01 00:00:00,,Other
82993,8413704510,80,2006-01-01 00:00:00,,For use in civil aircraft
82994,8413704590,80,2006-01-01 00:00:00,,Other
82999,8413705110,80,2006-01-01 00:00:00,,For use in civil aircraft
83000,8413705190,80,2006-01-01 00:00:00,,Other
83002,8413705910,80,2006-01-01 00:00:00,,For use in civil aircraft
83003,8413705990,80,2006-01-01 00:00:00,,Other
83005,8413706510,80,2006-01-01 00:00:00,,For use in civil aircraft
83006,8413706590,80,2006-01-01 00:00:00,,Other
83008,8413707510,80,2006-01-01 00:00:00,,For use in civil aircraft
83009,8413707590,80,2006-01-01 00:00:00,,Other
83012,8413708110,80,2006-01-01 00:00:00,,For use in civil aircraft
83015,8413708910,80,2006-01-01 00:00:00,,For use in civil aircraft
83016,8413708990,80,2006-01-01 00:00:00,,Other
83017,8413810010,80,2006-01-01 00:00:00,,For use in civil aircraft
83018,8413810090,80,2006-01-01 00:00:00,,Other
83019,8413910010,80,2006-01-01 00:00:00,,For use in civil aircraft
83020,8413910090,80,2006-01-01 00:00:00,,Other
83029,8413708190,80,2006-01-01 00:00:00,,Other
83066,8414102510,80,2006-01-01 00:00:00,,For use in civil aircraft
83067,8414108110,80,2006-01-01 00:00:00,,For use in civil aircraft
83068,8414108910,80,2006-01-01 00:00:00,,For use in civil aircraft
83069,8414208010,80,2006-01-01 00:00:00,,For use in civil aircraft
83070,8414102590,80,2006-01-01 00:00:00,,Other
83072,8414108190,80,2006-01-01 00:00:00,,Other
83074,8414108990,80,2006-01-01 00:00:00,,Other
83076,8414202000,80,2006-01-01 00:00:00,,Handpumps for cycles
83078,8414208090,80,2006-01-01 00:00:00,,Other
83086,8414302010,80,2006-01-01 00:00:00,,For use in civil aircraft
83229,8419818090,80,2006-01-01 00:00:00,,Other
83087,8414308110,80,2006-01-01 00:00:00,,For use in civil aircraft
83088,8414308910,80,2006-01-01 00:00:00,,For use in civil aircraft
83089,8414302090,80,2006-01-01 00:00:00,,Other
83091,8414308990,80,2006-01-01 00:00:00,,Other
83095,8414308920,80,2006-01-01 00:00:00,,"Vehicle air conditioning system part, consisting of an open shaft reciprocating compressor of a power of more than 0,4|kW but not more than 10|kW"
83114,8414801110,80,2006-01-01 00:00:00,,For use in civil aircraft
83115,8414801910,80,2006-01-01 00:00:00,,For use in civil aircraft
83119,8414805910,80,2006-01-01 00:00:00,,For use in civil aircraft
83120,8414807310,80,2006-01-01 00:00:00,,For use in civil aircraft
83121,8414807510,80,2006-01-01 00:00:00,,For use in civil aircraft
83122,8414807810,80,2006-01-01 00:00:00,,For use in civil aircraft
83123,8414808010,80,2006-01-01 00:00:00,,For use in civil aircraft
83124,8414801190,80,2006-01-01 00:00:00,,Other
83125,8414801990,80,2006-01-01 00:00:00,,Other
83129,8414805990,80,2006-01-01 00:00:00,,Other
83131,8414807590,80,2006-01-01 00:00:00,,Other
83132,8414807890,80,2006-01-01 00:00:00,,Other
83133,8414808090,80,2006-01-01 00:00:00,,Other
83150,8414900010,80,2006-01-01 00:00:00,,For use in civil aircraft
83151,8414900020,80,2006-01-01 00:00:00,,"Aluminium pistons, for incorporation into compressors of air conditioning machines of motor vehicles"
83152,8414900030,80,2006-01-01 00:00:00,,"Pressure-regulating system, for incorporation into compressors of air conditioning machines of motor vehicles"
83153,8414900090,80,2006-01-01 00:00:00,,Other
83154,8415810010,80,2006-01-01 00:00:00,,For use in civil aircraft
83155,8415820010,80,2006-01-01 00:00:00,,For use in civil aircraft
83156,8415830010,80,2006-01-01 00:00:00,,For use in civil aircraft
83160,8415830090,80,2006-01-01 00:00:00,,Other
83162,8418102010,80,2006-01-01 00:00:00,,For use in civil aircraft
83163,8418108010,80,2006-01-01 00:00:00,,For use in civil aircraft
83168,8415900010,80,2006-01-01 00:00:00,,"Of air conditioning machines of subheading Nos 8415|81, 8415|82|or 8415|83, for use in civil aircraft"
83169,8418302010,80,2006-01-01 00:00:00,,For use in civil aircraft
83170,8418308010,80,2006-01-01 00:00:00,,For use in civil aircraft
83171,8418402010,80,2006-01-01 00:00:00,,For use in civil aircraft
83172,8418408010,80,2006-01-01 00:00:00,,For use in civil aircraft
83173,8418610010,80,2006-01-01 00:00:00,,For use in civil aircraft
83194,8413506190,80,2006-01-01 00:00:00,,Other
83197,8483102110,80,2006-01-01 00:00:00,,For use in civil aircraft
83198,8483102190,80,2006-01-01 00:00:00,,Other
83200,8483102510,80,2006-01-01 00:00:00,,For use in civil aircraft
83201,8483102590,80,2006-01-01 00:00:00,,Other
83203,8483102910,80,2006-01-01 00:00:00,,For use in civil aircraft
83204,8483102990,80,2006-01-01 00:00:00,,Other
83206,8483105010,80,2006-01-01 00:00:00,,For use in civil aircraft
83207,8483105090,80,2006-01-01 00:00:00,,Other
83209,8483109510,80,2006-01-01 00:00:00,,For use in civil aircraft
83211,8483109590,80,2006-01-01 00:00:00,,Other
83225,8419812010,80,2006-01-01 00:00:00,,For use in civil aircraft
83226,8419818010,80,2006-01-01 00:00:00,,For use in civil aircraft
83227,8419812090,80,2006-01-01 00:00:00,,Other
83232,8483303210,80,2006-01-01 00:00:00,,For use in civil aircraft
83235,8483303290,80,2006-01-01 00:00:00,,Other
83236,8483303810,80,2006-01-01 00:00:00,,For use in civil aircraft
83239,8483308010,80,2006-01-01 00:00:00,,For use in civil aircraft
83240,8483308090,80,2006-01-01 00:00:00,,Other
83241,8419908510,80,2006-01-01 00:00:00,,"Of heat exchange units, for use in civil aircraft"
83243,8419908590,80,2006-01-01 00:00:00,,Other
83245,8421210010,80,2006-01-01 00:00:00,,For use in civil aircraft
83246,8421230010,80,2006-01-01 00:00:00,,For use in civil aircraft
83248,8421310010,80,2006-01-01 00:00:00,,For use in civil aircraft
83254,8421210090,80,2006-01-01 00:00:00,,Other
83255,8421230090,80,2006-01-01 00:00:00,,Other
83257,8421310090,80,2006-01-01 00:00:00,,Other
83262,8421192000,80,2006-01-01 00:00:00,,Centrifuges of a kind used in laboratories
83272,8483402110,80,2006-01-01 00:00:00,,For use in civil aircraft
83273,8483402310,80,2006-01-01 00:00:00,,For use in civil aircraft
83274,8483402510,80,2006-01-01 00:00:00,,For use in civil aircraft
83275,8483402910,80,2006-01-01 00:00:00,,For use in civil aircraft
83276,8483403010,80,2006-01-01 00:00:00,,For use in civil aircraft
83278,8483405910,80,2006-01-01 00:00:00,,For use in civil aircraft
83279,8483409010,80,2006-01-01 00:00:00,,For use in civil aircraft
83314,8483402190,80,2006-01-01 00:00:00,,Other
83316,8483402590,80,2006-01-01 00:00:00,,Other
83318,8483403090,80,2006-01-01 00:00:00,,Other
83320,8483405990,80,2006-01-01 00:00:00,,Other
83329,8483405920,80,2006-01-01 00:00:00,,"Hydrostatic speed changer, having a hydro pump and a differential with wheel axle, for use in the manufacture of self-propelled lawnmowers with a seat of subheading 8433|11|51"
83343,8428108000,80,2006-01-01 00:00:00,,Other
83345,8428102000,80,2006-01-01 00:00:00,,Electrically operated
83349,8428399000,80,2006-01-01 00:00:00,,Other
83353,8428392000,80,2006-01-01 00:00:00,,Roller conveyors
83369,8483405110,80,2006-01-01 00:00:00,,For use in civil aircraft
83372,8483405120,80,2006-01-01 00:00:00,,"Gear box, having a differential with wheel axle, for use in the manufacture of self-propelled lawnmowers with a seat of subheading 8433|11|51"
83373,8483405190,80,2006-01-01 00:00:00,,Other
83388,8471606000,80,2006-01-01 00:00:00,,Keyboards
83390,8471702000,80,2006-01-01 00:00:00,,Central storage units
83393,8471703000,80,2006-01-01 00:00:00,,"Optical, including magneto-optical"
83395,8471705000,80,2006-01-01 00:00:00,,Hard disk drives
83396,8471707000,80,2006-01-01 00:00:00,,Other
83397,8484100010,80,2006-01-01 00:00:00,,For use in civil aircraft
83398,8471708000,80,2006-01-01 00:00:00,,Magnetic tape storage units
83399,8471709800,80,2006-01-01 00:00:00,,Other
83400,8484100090,80,2006-01-01 00:00:00,,Other
83401,8484900010,80,2006-01-01 00:00:00,,For use in civil aircraft
83402,8484900090,80,2006-01-01 00:00:00,,Other
83405,8483502010,80,2006-01-01 00:00:00,,For use in civil aircraft
83406,8483508010,80,2006-01-01 00:00:00,,For use in civil aircraft
83407,8483602010,80,2006-01-01 00:00:00,,For use in civil aircraft
83408,8483608010,80,2006-01-01 00:00:00,,For use in civil aircraft
83409,8483902010,80,2006-01-01 00:00:00,,For use in civil aircraft
83410,8483908110,80,2006-01-01 00:00:00,,For use in civil aircraft
83411,8483908910,80,2006-01-01 00:00:00,,For use in civil aircraft
83412,8483502090,80,2006-01-01 00:00:00,,Other
83413,8483508090,80,2006-01-01 00:00:00,,Other
83414,8483602090,80,2006-01-01 00:00:00,,Other
83415,8483608090,80,2006-01-01 00:00:00,,Other
83416,8483902090,80,2006-01-01 00:00:00,,Other
83417,8483908190,80,2006-01-01 00:00:00,,Other
83418,8483908990,80,2006-01-01 00:00:00,,Other
83429,8479899730,80,2006-01-01 00:00:00,,"Machines and apparatus, other than injection moulding machines, for the manufacture of ink-jet printer cartridges"
83430,8479899790,80,2006-01-01 00:00:00,,Other
83431,8479899710,80,2006-01-01 00:00:00,,"The following goods, for use in civil aircraft :!1!Hydropneumatic batteries;!1!Mechanical actuators for thrust reversers;!1!Toilet units specially designed;!1!Air humidifiers and dehumidifiers;!1!Servo-mechanisms, non-electric;!1!Non-electric starter motors;!1!Pneumatic starters for turbo-jets, turbo-jets, turbo-propellers and other gas turbines;!1!Windscreen wipers, non-electric;!1!Propeller regulators, non-electric!1!"
83596,8529106510,80,2006-01-01 00:00:00,,For use in civil aircraft
83601,8529106590,80,2006-01-01 00:00:00,,Other
83748,8414510010,80,2006-01-01 00:00:00,,For use in civil aircraft
83749,8414510090,80,2006-01-01 00:00:00,,Other
84246,8108906020,80,2006-01-01 00:00:00,,"Thin-walled tubes ready for use in ventilation and air-conditioning systems, for use in certain types of aircraft"
84247,8108906090,80,2006-01-01 00:00:00,,Other
84248,8108906010,80,2006-01-01 00:00:00,,"Tubes and pipes, with attached fittings, suitable for conducting gases or liquids, for use in civil aircraft"
84254,8302100010,80,2006-01-01 00:00:00,,For use in civil aircraft
84255,8302200010,80,2006-01-01 00:00:00,,For use in civil aircraft
84256,8302420010,80,2006-01-01 00:00:00,,For use in civil aircraft
84257,8302490010,80,2006-01-01 00:00:00,,For use in civil aircraft
84258,8302600010,80,2006-01-01 00:00:00,,For use in civil aircraft
84259,8302100090,80,2006-01-01 00:00:00,,Other
84260,8302200090,80,2006-01-01 00:00:00,,Other
84263,8302600090,80,2006-01-01 00:00:00,,Other
84264,8307100010,80,2006-01-01 00:00:00,,"With fittings attached, for use in civil aircraft"
84265,8307900010,80,2006-01-01 00:00:00,,"With fittings attached, for use in civil aircraft"
84266,8307900090,80,2006-01-01 00:00:00,,Other
84267,8307100090,80,2006-01-01 00:00:00,,Other
84287,8802110010,80,2006-01-01 00:00:00,,For civil use
84288,8802120010,80,2006-01-01 00:00:00,,For civil use
84289,8802200010,80,2006-01-01 00:00:00,,For civil use
84290,8802300010,80,2006-01-01 00:00:00,,For civil use
84291,8802400010,80,2006-01-01 00:00:00,,For civil use
84292,8803100010,80,2006-01-01 00:00:00,,For use in civil aircraft
84293,8803200010,80,2006-01-01 00:00:00,,For use in civil aircraft
84294,8803300010,80,2006-01-01 00:00:00,,For use in civil aircraft
84295,8803909010,80,2006-01-01 00:00:00,,For use in civil aircraft
84302,8802110090,80,2006-01-01 00:00:00,,Other
84303,8802120090,80,2006-01-01 00:00:00,,Other
84304,8802200090,80,2006-01-01 00:00:00,,Other
84305,8802300090,80,2006-01-01 00:00:00,,Other
84306,8802400090,80,2006-01-01 00:00:00,,Other
84307,8803100090,80,2006-01-01 00:00:00,,Other
84308,8803200090,80,2006-01-01 00:00:00,,Other
84344,8803100020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
84345,8803200020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
84346,8803300020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
84347,8803909020,80,2006-01-01 00:00:00,,Intended to be fitted in aircraft imported duty free or built within the Community
84504,8305100050,80,2006-01-28 00:00:00,,Lever arch mechanisms for archiving sheets and other documents in binders and files consisting of arched sturdy metal elements (normally two) on a back plate and having at least one opening trigger that permits inserting and filing of sheets and other documents 
84604,8414900040,80,2006-07-01 00:00:00,,"Drive part, for compressors of air conditioning machines of motor vehicles"
84606,8505200030,80,2006-07-01 00:00:00,,"Electromagnetic clutch, for use in the manufacture of compressors of air conditioning machines of motor vehicles"
84754,8526912020,80,2006-01-01 00:00:00,,"Assembly for GPS system having a position determination function, without display, and a weight of not more than 2 500|g"
85069,8516797010,80,2006-11-01 00:00:00,,"Ironing boards, including sleeve boards, whether or not free standing, with a steam soaking and/or heating top and/or blowing top"
85070,8516900051,80,2006-11-01 00:00:00,,"Legs, tops and iron rests of ironing boards, including of sleeve boards, whether or not free standing, with a steam soaking and/or heating top and/or blowing top"
85436,8487101000,80,2007-01-01 00:00:00,,Of bronze
85437,8487109000,80,2007-01-01 00:00:00,,Other
85447,8487905110,80,2007-01-01 00:00:00,,For use in certain types of aircraft
85448,8487905190,80,2007-01-01 00:00:00,,Other
85456,8487905910,80,2007-01-01 00:00:00,,For use in certain types of aircraft
85457,8487905990,80,2007-01-01 00:00:00,,Other
85459,8487909010,80,2007-01-01 00:00:00,,For use in certain types of aircraft
85460,8487909090,80,2007-01-01 00:00:00,,Other
85495,8486100000,80,2007-01-01 00:00:00,,Machines and apparatus for the manufacture of boules or wafers
85496,8486200000,80,2007-01-01 00:00:00,,Machines and apparatus for the manufacture of semiconductor devices or of electronic integrated circuits
85499,8486300000,80,2007-01-01 00:00:00,,Machines and apparatus for the manufacture of flat panel displays
85504,8486400000,80,2007-01-01 00:00:00,,Machines and apparatus specified in note|9(C) to this chapter
85505,8486900000,80,2007-01-01 00:00:00,,Parts and accessories
85547,8479902090,80,2007-01-01 00:00:00,,Other
85549,8479902010,80,2007-01-01 00:00:00,,For use in civil aircraft
85550,8473508000,80,2007-01-01 00:00:00,,Other
85551,8473502000,80,2007-01-01 00:00:00,,Electronic assemblies
85576,8473408000,80,2007-01-01 00:00:00,,Other
85587,8473308000,80,2007-01-01 00:00:00,,Other
85588,8473302000,80,2007-01-01 00:00:00,,Electronic assemblies
85592,8471607000,80,2007-01-01 00:00:00,,Other
85711,8466209800,80,2007-01-01 00:00:00,,Other
85712,8466202000,80,2007-01-01 00:00:00,,Jigs and fixtures for specific applications; sets of standard jig and fixture components
85713,8466108000,80,2007-01-01 00:00:00,,Self-opening dieheads
85714,8466103800,80,2007-01-01 00:00:00,,Other
85715,8466102000,80,2007-01-01 00:00:00,,"Arbors, collets and sleeves"
85724,8456900000,80,2007-01-01 00:00:00,,Other
85757,8443999000,80,2007-01-01 00:00:00,,Other
85759,8443991000,80,2007-01-01 00:00:00,,Electronic assemblies
85763,8443911000,80,2007-01-01 00:00:00,,Of apparatus of subheading|8443|19|40
85764,8443919100,80,2007-01-01 00:00:00,,Of cast iron or cast steel
85765,8443919900,80,2007-01-01 00:00:00,,Other
85768,8443310000,80,2007-01-01 00:00:00,,"Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data-processing machine or to a network"
85774,8443321000,80,2007-01-01 00:00:00,,Printers
85780,8443390000,80,2007-01-01 00:00:00,,Other
85790,8443192000,80,2007-01-01 00:00:00,,For printing textile materials
85791,8443194000,80,2007-01-01 00:00:00,,For use in the production of semiconductors
85792,8443197000,80,2007-01-01 00:00:00,,Other
85884,8443170000,80,2007-01-01 00:00:00,,Gravure printing machinery
85885,8443160000,80,2007-01-01 00:00:00,,Flexographic printing machinery
85886,8443150000,80,2007-01-01 00:00:00,,"Letterpress printing machinery, other than reel fed, excluding flexographic printing"
85889,8443140000,80,2007-01-01 00:00:00,,"Letterpress printing machinery, reel fed, excluding flexographic printing"
85894,8443131000,80,2007-01-01 00:00:00,,Used
85899,8443139000,80,2007-01-01 00:00:00,,Other
86144,8421197000,80,2007-01-01 00:00:00,,Other
86147,8419901500,80,2007-01-01 00:00:00,,Of sterilisers of subheading|8419|20|00
86157,8418690010,80,2007-01-01 00:00:00,,For use in civil aircraft
86232,8516797090,80,2006-11-01 00:00:00,,Other
86645,8505905010,80,2007-01-01 00:00:00,,For use in certain types of aircraft
86646,8505905090,80,2007-01-01 00:00:00,,Other
86656,8508110000,80,2007-01-01 00:00:00,,Of a power not exceeding 1|500|W and having a dust bag or other receptacle capacity not exceeding 20|l
86657,8508190000,80,2007-01-01 00:00:00,,Other
86658,8508600000,80,2007-01-01 00:00:00,,Other vacuum cleaners
86675,8512301000,80,2007-01-01 00:00:00,,Burglar alarms of a kind used for motor vehicles
86677,8512901000,80,2007-01-01 00:00:00,,Of apparatus of subheading|8512|30|10
86678,8512909000,80,2007-01-01 00:00:00,,Other
86728,8517120000,80,2007-01-01 00:00:00,,Telephones for cellular networks or for other wireless networks
86729,8517180000,80,2007-01-01 00:00:00,,Other
86736,8517610000,80,2007-01-01 00:00:00,,Base stations
86737,8517620000,80,2007-01-01 00:00:00,,"Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus"
86755,8517691000,80,2007-01-01 00:00:00,,Videophones
86756,8517692000,80,2007-01-01 00:00:00,,Entry-phone systems
86760,8517699000,80,2007-01-01 00:00:00,,Other
86764,8517700000,80,2007-01-01 00:00:00,,Parts
86799,8519201000,80,2007-01-01 00:00:00,,Coin- or disc-operated record-players
86801,8519209100,80,2007-01-01 00:00:00,,With laser reading system
86803,8519300000,80,2007-01-01 00:00:00,,Turntables (record-decks)
86804,8519500000,80,2007-01-01 00:00:00,,Telephone answering machines
86811,8519811100,80,2007-01-01 00:00:00,,Transcribing machines
86814,8519811500,80,2007-01-01 00:00:00,,Pocket-size cassette-players
86818,8519812500,80,2007-01-01 00:00:00,,Other
86821,8519813100,80,2007-01-01 00:00:00,,"Of a kind used in motor vehicles, of a type using discs of a diameter not exceeding 6,5|cm"
86823,8519813500,80,2007-01-01 00:00:00,,Other
87259,8525801990,80,2007-01-01 00:00:00,,Other
86827,8519815100,80,2007-01-01 00:00:00,,Dictating machines not capable of operating without an external source of power
86993,8007001000,80,2007-01-01 00:00:00,,"Plates, sheets and strip, of a thickness exceeding 0,2|mm"
87004,8519812110,80,2007-01-01 00:00:00,,"Music reproducers and automatic announcers, for use in certain types of aircraft"
