"measure.sid","measure.type","geographical.area","goods.nomenclature.item.id","validity.start.date","validity.end.date","update.type"
"5036158","142","CL","0809290000","2019-07-16","2019-07-31","3"
"5036159","142","CL","0809290000","2019-08-01","2019-08-10","3"
"5036160","142","CL","0809290000","2019-08-11","2019-12-31","3"
"5036161","142","CL","0809301000","2019-06-11","2019-06-20","3"
"5036162","142","CL","0809301000","2019-06-21","2019-07-31","3"
"5036163","142","CL","0809301000","2019-08-01","2019-09-30","3"
"5036164","142","CL","0809301000","2019-10-01","2019-12-31","3"
"5036165","142","CL","0809309000","2019-06-11","2019-06-20","3"
"5036166","142","CL","0809309000","2019-06-21","2019-07-31","3"
"5036167","142","CL","0809309000","2019-08-01","2019-09-30","3"
"5036168","142","CL","0809309000","2019-10-01","2019-12-31","3"
"5036169","142","CL","0809400500","2019-06-11","2019-06-30","3"
"5036170","142","CL","0809400500","2019-07-01","2019-09-30","3"
"5036171","142","CL","0809400500","2019-10-01","2019-12-31","3"
"5036172","142","CL","0704100000","2019-12-01","2020-04-14","3"
"5036173","142","CL","0705110000","2019-12-01","2020-03-31","3"
"5036174","142","CL","0708200000","2019-10-01","2020-06-30","3"
"5036175","145","CL","0707000510","2019-10-01","2019-10-31","3"
"5036176","145","CL","0707000510","2019-05-16","2019-09-30","3"
"5036177","145","CL","0707000510","2019-05-01","2019-05-15","3"
"5036178","145","CL","0707000520","2019-10-01","2019-10-31","3"
"5036179","145","CL","0707000520","2019-05-16","2019-09-30","3"
"5036180","145","CL","0707000520","2019-05-01","2019-05-15","3"
"5038823","143","CH","0210195010","2019-04-13","2019-12-31","3"
"5038824","143","CH","0210198110","2019-04-13","2019-12-31","3"
"5038825","143","CH","0210198120","2019-04-13","2019-12-31","3"
"5038826","143","CH","1601001011","2019-04-13","2019-12-31","3"
"5038827","143","CH","1601001019","2019-04-13","2019-12-31","3"
"5038828","143","CH","1601009110","2019-04-13","2019-12-31","3"
"5038829","143","CH","1601009911","2019-04-13","2019-12-31","3"
"5038830","143","CH","1601009919","2019-04-13","2019-12-31","3"
"5038831","143","CH","1602491910","2019-04-13","2019-12-31","3"
"5038832","143","CH","0210195010","2020-01-01","2020-12-31","3"
"5038833","143","CH","0210198110","2020-01-01","2020-12-31","3"
"5038834","143","CH","0210198120","2020-01-01","2020-12-31","3"
"5038835","143","CH","1601001011","2020-01-01","2020-12-31","3"
"5038836","143","CH","1601001019","2020-01-01","2020-12-31","3"
"5038837","143","CH","1601009110","2020-01-01","2020-12-31","3"
"5038838","143","CH","1601009911","2020-01-01","2020-12-31","3"
"5038839","143","CH","1601009919","2020-01-01","2020-12-31","3"
"5038840","143","CH","1602491910","2020-01-01","2020-12-31","3"
"5038841","143","CH","0701100000","2019-04-13","2019-12-31","3"
"5038842","143","CH","0701100000","2020-01-01","2020-12-31","3"
"5038843","143","CH","0702000000","2019-04-13","2019-12-31","3"
"5038844","143","CH","0702000000","2020-01-01","2020-12-31","3"
"5038845","143","CH","0703101900","2019-04-13","2019-12-31","3"
"5038846","143","CH","0703900000","2019-04-13","2019-12-31","3"
"5038847","143","CH","0703101900","2020-01-01","2020-12-31","3"
"5038848","143","CH","0703900000","2020-01-01","2020-12-31","3"
"5038849","143","CH","0704100000","2019-04-13","2019-12-31","3"
"5038850","143","CH","0704900000","2019-04-13","2019-12-31","3"
"5038851","143","CH","0704100000","2020-01-01","2020-12-31","3"
"5038852","143","CH","0704900000","2020-01-01","2020-12-31","3"
"5038853","143","CH","0705110000","2019-04-13","2019-12-31","3"
"5038854","143","CH","0705190000","2019-04-13","2019-12-31","3"
"5038855","143","CH","0705210000","2019-04-13","2019-12-31","3"
"5038856","143","CH","0705290000","2019-04-13","2019-12-31","3"
"5038857","143","CH","0705110000","2020-01-01","2020-12-31","3"
"5038858","143","CH","0705190000","2020-01-01","2020-12-31","3"
"5038859","143","CH","0705210000","2020-01-01","2020-12-31","3"
"5038860","143","CH","0705290000","2020-01-01","2020-12-31","3"
"5038861","143","CH","0706100000","2019-04-13","2019-12-31","3"
"5038862","143","CH","0706100000","2020-01-01","2020-12-31","3"
"5038863","143","CH","0706901000","2019-04-13","2019-12-31","3"
"5038864","143","CH","0706909000","2019-04-13","2019-12-31","3"
"5038865","143","CH","0706901000","2020-01-01","2020-12-31","3"
"5038866","143","CH","0706909000","2020-01-01","2020-12-31","3"
"5038867","143","CH","0707000500","2019-04-13","2019-12-31","3"
"5038868","143","CH","0707000500","2020-01-01","2020-12-31","3"
"5038869","143","CH","0708200000","2019-04-13","2019-12-31","3"
"5038870","143","CH","0708200000","2020-01-01","2020-12-31","3"
"5038871","143","CH","0709300000","2019-04-13","2019-12-31","3"
"5038872","143","CH","0709300000","2020-01-01","2020-12-31","3"
"5038873","143","CH","0709400000","2019-04-13","2019-12-31","3"
"5038874","143","CH","0709400000","2020-01-01","2020-12-31","3"
"5038875","143","CH","0709700000","2019-04-13","2019-12-31","3"
"5038876","143","CH","0709700000","2020-01-01","2020-12-31","3"
"5038877","143","CH","0709991000","2019-04-13","2019-12-31","3"
"5038878","143","CH","0709991000","2020-01-01","2020-12-31","3"
"5038879","143","CH","0709995000","2019-04-13","2019-12-31","3"
"5038880","143","CH","0709995000","2020-01-01","2020-12-31","3"
"5038881","143","CH","0709931000","2019-04-13","2019-12-31","3"
"5038882","143","CH","0709931000","2020-01-01","2020-12-31","3"
"5038883","143","CH","0709939000","2019-04-13","2019-12-31","3"
"5038884","143","CH","0709999000","2019-04-13","2019-12-31","3"
"5038885","143","CH","0709939000","2020-01-01","2020-12-31","3"
"5038886","143","CH","0709999000","2020-01-01","2020-12-31","3"
"5038887","143","CH","0808108090","2019-04-13","2019-12-31","3"
"5038888","143","CH","0808108090","2020-01-01","2020-12-31","3"
"5038889","143","CH","0808301000","2019-04-13","2019-12-31","3"
"5038891","143","CH","0808309000","2019-04-13","2019-12-31","3"
"5038892","143","CH","0808400000","2019-04-13","2019-12-31","3"
"5038893","143","CH","0808301000","2020-01-01","2020-12-31","3"
"5038895","143","CH","0808309000","2020-01-01","2020-12-31","3"
"5038896","143","CH","0808400000","2020-01-01","2020-12-31","3"
"5038897","143","CH","0809100000","2019-04-13","2019-12-31","3"
"5038898","143","CH","0809100000","2020-01-01","2020-12-31","3"
"5038899","143","CH","0809290000","2019-04-13","2019-12-31","3"
"5038900","143","CH","0809290000","2020-01-01","2020-12-31","3"
"5038901","143","CH","0809400500","2019-04-13","2019-12-31","3"
"5038902","143","CH","0809409000","2019-04-13","2019-12-31","3"
"5038903","143","CH","0809400500","2020-01-01","2020-12-31","3"
"5038904","143","CH","0809409000","2020-01-01","2020-12-31","3"
"5038905","143","CH","0810201000","2019-04-13","2019-12-31","3"
"5038906","143","CH","0810201000","2020-01-01","2020-12-31","3"
"5038907","143","CH","0810209000","2019-04-13","2019-12-31","3"
"5038908","143","CH","0810209000","2020-01-01","2020-12-31","3"
"5038909","143","CH","1106301000","2019-04-13","2019-12-31","3"
"5038910","143","CH","1106301000","2020-01-01","2020-12-31","3"
"5038911","143","CH","0710100000","2019-04-13","2019-12-31","3"
"5038912","143","CH","2004101000","2019-04-13","2019-12-31","3"
"5038913","143","CH","2004109900","2019-04-13","2019-12-31","3"
"5038914","143","CH","2005208000","2019-04-13","2019-12-31","3"
"5038915","143","CH","0710100000","2020-01-01","2020-12-31","3"
"5038916","143","CH","2004101000","2020-01-01","2020-12-31","3"
"5038917","143","CH","2004109900","2020-01-01","2020-12-31","3"
"5038918","143","CH","2005208000","2020-01-01","2020-12-31","3"
"5038919","143","CH","0811901912","2019-04-13","2019-12-31","3"
"5038920","143","CH","0811903912","2019-04-13","2019-12-31","3"
"5038921","143","CH","0811908000","2019-04-13","2019-12-31","3"
"5038922","143","CH","2008600000","2019-04-13","2019-12-31","3"
"5038923","143","CH","0811901912","2020-01-01","2020-12-31","3"
"5038924","143","CH","0811903912","2020-01-01","2020-12-31","3"
"5038925","143","CH","0811908000","2020-01-01","2020-12-31","3"
"5038926","143","CH","2008600000","2020-01-01","2020-12-31","3"
"5038927","143","CH","0810100000","2019-04-13","2019-12-31","3"
"5038928","143","CH","0810100000","2020-01-01","2020-12-31","3"
"5038929","143","CH","0709992000","2019-04-13","2019-12-31","3"
"5038930","143","CH","0709992000","2020-01-01","2020-12-31","3"
"5038931","143","CH","0401401010","2019-04-13","2019-12-31","3"
"5038932","143","CH","0401409010","2019-04-13","2019-12-31","3"
"5038933","143","CH","0401501110","2019-04-13","2019-12-31","3"
"5038934","143","CH","0401501910","2019-04-13","2019-12-31","3"
"5038935","143","CH","0401503110","2019-04-13","2019-12-31","3"
"5038936","143","CH","0401503910","2019-04-13","2019-12-31","3"
"5038937","143","CH","0401509110","2019-04-13","2019-12-31","3"
"5038938","143","CH","0401509910","2019-04-13","2019-12-31","3"
"5038939","143","CH","0403100000","2019-04-13","2019-12-31","3"
"5038953","143","CH","0102294100","2019-04-13","2019-12-31","3"
"5038954","143","CH","0102294900","2019-04-13","2019-12-31","3"
"5038955","143","CH","0102295100","2019-04-13","2019-12-31","3"
"5038956","143","CH","0102295900","2019-04-13","2019-12-31","3"
"5038957","143","CH","0102296100","2019-04-13","2019-12-31","3"
"5038958","143","CH","0102296900","2019-04-13","2019-12-31","3"
"5038959","143","CH","0102299100","2019-04-13","2019-12-31","3"
"5038960","143","CH","0102299900","2019-04-13","2019-12-31","3"
"5038961","143","CH","0102391010","2019-04-13","2019-12-31","3"
"5038962","143","CH","0102909110","2019-04-13","2019-12-31","3"
"5038973","143","CL","0203111000","2019-04-13","2019-12-31","3"
"5038974","143","CL","0203121100","2019-04-13","2019-12-31","3"
"5038975","143","CL","0203121900","2019-04-13","2019-12-31","3"
"5038976","143","CL","0203191100","2019-04-13","2019-12-31","3"
"5038977","143","CL","0203191300","2019-04-13","2019-12-31","3"
"5038978","143","CL","0203191500","2019-04-13","2019-12-31","3"
"5038979","143","CL","0203195500","2019-04-13","2019-12-31","3"
"5038980","143","CL","0203195900","2019-04-13","2019-12-31","3"
"5038981","143","CL","0203211000","2019-04-13","2019-12-31","3"
"5038982","143","CL","0203221100","2019-04-13","2019-12-31","3"
"5038983","143","CL","0203221900","2019-04-13","2019-12-31","3"
"5038984","143","CL","0203291100","2019-04-13","2019-12-31","3"
"5038985","143","CL","0203291300","2019-04-13","2019-12-31","3"
"5038986","143","CL","0203291500","2019-04-13","2019-12-31","3"
"5038987","143","CL","0203295500","2019-04-13","2019-12-31","3"
"5038988","143","CL","0203295900","2019-04-13","2019-12-31","3"
"5038989","143","CL","1601000000","2019-04-13","2019-12-31","3"
"5038990","143","CL","1602410000","2019-04-13","2019-12-31","3"
"5038991","143","CL","1602420000","2019-04-13","2019-12-31","3"
"5038992","143","CL","1602490000","2019-04-13","2019-12-31","3"
"5038993","143","CL","0203111000","2020-01-01","2020-12-31","3"
"5038994","143","CL","0203121100","2020-01-01","2020-12-31","3"
"5038995","143","CL","0203121900","2020-01-01","2020-12-31","3"
"5038996","143","CL","0203191100","2020-01-01","2020-12-31","3"
"5038997","143","CL","0203191300","2020-01-01","2020-12-31","3"
"5038998","143","CL","0203191500","2020-01-01","2020-12-31","3"
"5038999","143","CL","0203195500","2020-01-01","2020-12-31","3"
"5039000","143","CL","0203195900","2020-01-01","2020-12-31","3"
"5039001","143","CL","0203211000","2020-01-01","2020-12-31","3"
"5039002","143","CL","0203221100","2020-01-01","2020-12-31","3"
"5039003","143","CL","0203221900","2020-01-01","2020-12-31","3"
"5039004","143","CL","0203291100","2020-01-01","2020-12-31","3"
"5039005","143","CL","0203291300","2020-01-01","2020-12-31","3"
"5039006","143","CL","0203291500","2020-01-01","2020-12-31","3"
"5039007","143","CL","0203295500","2020-01-01","2020-12-31","3"
"5039008","143","CL","0203295900","2020-01-01","2020-12-31","3"
"5039009","143","CL","1601000000","2020-01-01","2020-12-31","3"
"5039010","143","CL","1602410000","2020-01-01","2020-12-31","3"
"5039011","143","CL","1602420000","2020-01-01","2020-12-31","3"
"5039012","143","CL","1602490000","2020-01-01","2020-12-31","3"
"5039013","143","CL","0204100000","2019-04-13","2019-12-31","3"
"5039014","143","CL","0204210000","2019-04-13","2019-12-31","3"
"5039015","143","CL","0204220000","2019-04-13","2019-12-31","3"
"5039016","143","CL","0204300000","2019-04-13","2019-12-31","3"
"5039017","143","CL","0204410000","2019-04-13","2019-12-31","3"
"5039018","143","CL","0204420000","2019-04-13","2019-12-31","3"
"5039019","143","CL","0204501100","2019-04-13","2019-12-31","3"
"5039020","143","CL","0204501300","2019-04-13","2019-12-31","3"
"5039021","143","CL","0204501500","2019-04-13","2019-12-31","3"
"5039022","143","CL","0204501900","2019-04-13","2019-12-31","3"
"5039023","143","CL","0204503100","2019-04-13","2019-12-31","3"
"5039024","143","CL","0204505100","2019-04-13","2019-12-31","3"
"5039025","143","CL","0204505300","2019-04-13","2019-12-31","3"
"5039026","143","CL","0204505500","2019-04-13","2019-12-31","3"
"5039027","143","CL","0204505900","2019-04-13","2019-12-31","3"
"5039028","143","CL","0204507100","2019-04-13","2019-12-31","3"
"5039029","143","CL","0204100000","2020-01-01","2020-12-31","3"
"5039030","143","CL","0204210000","2020-01-01","2020-12-31","3"
"5039031","143","CL","0204220000","2020-01-01","2020-12-31","3"
"5039032","143","CL","0204300000","2020-01-01","2020-12-31","3"
"5039033","143","CL","0204410000","2020-01-01","2020-12-31","3"
"5039034","143","CL","0204420000","2020-01-01","2020-12-31","3"
"5039035","143","CL","0204501100","2020-01-01","2020-12-31","3"
"5039036","143","CL","0204501300","2020-01-01","2020-12-31","3"
"5039037","143","CL","0204501500","2020-01-01","2020-12-31","3"
"5039038","143","CL","0204501900","2020-01-01","2020-12-31","3"
"5039039","143","CL","0204503100","2020-01-01","2020-12-31","3"
"5039040","143","CL","0204505100","2020-01-01","2020-12-31","3"
"5039041","143","CL","0204505300","2020-01-01","2020-12-31","3"
"5039042","143","CL","0204505500","2020-01-01","2020-12-31","3"
"5039043","143","CL","0204505900","2020-01-01","2020-12-31","3"
"5039044","143","CL","0204507100","2020-01-01","2020-12-31","3"
"5039045","143","CL","0207110000","2019-04-13","2019-12-31","3"
"5039046","143","CL","0207120000","2019-04-13","2019-12-31","3"
"5039047","143","CL","0207131000","2019-04-13","2019-12-31","3"
"5039048","143","CL","0207132000","2019-04-13","2019-12-31","3"
"5039049","143","CL","0207133000","2019-04-13","2019-12-31","3"
"5039050","143","CL","0207134000","2019-04-13","2019-12-31","3"
"5039051","143","CL","0207135000","2019-04-13","2019-12-31","3"
"5039052","143","CL","0207136000","2019-04-13","2019-12-31","3"
"5039053","143","CL","0207137000","2019-04-13","2019-12-31","3"
"5039054","143","CL","0207139900","2019-04-13","2019-12-31","3"
"5039055","143","CL","0207141000","2019-04-13","2019-12-31","3"
"5039056","143","CL","0207142000","2019-04-13","2019-12-31","3"
"5039057","143","CL","0207143000","2019-04-13","2019-12-31","3"
"5039058","143","CL","0207144000","2019-04-13","2019-12-31","3"
"5039059","143","CL","0207145000","2019-04-13","2019-12-31","3"
"5039060","143","CL","0207146000","2019-04-13","2019-12-31","3"
"5039061","143","CL","0207147000","2019-04-13","2019-12-31","3"
"5039062","143","CL","0207149900","2019-04-13","2019-12-31","3"
"5039063","143","CL","0207240000","2019-04-13","2019-12-31","3"
"5039064","143","CL","0207250000","2019-04-13","2019-12-31","3"
"5039065","143","CL","0207261000","2019-04-13","2019-12-31","3"
"5039066","143","CL","0207262000","2019-04-13","2019-12-31","3"
"5039067","143","CL","0207263000","2019-04-13","2019-12-31","3"
"5039068","143","CL","0207264000","2019-04-13","2019-12-31","3"
"5039069","143","CL","0207265000","2019-04-13","2019-12-31","3"
"5039070","143","CL","0207266000","2019-04-13","2019-12-31","3"
"5039071","143","CL","0207267000","2019-04-13","2019-12-31","3"
"5039072","143","CL","0207268000","2019-04-13","2019-12-31","3"
"5039073","143","CL","0207269900","2019-04-13","2019-12-31","3"
"5039074","143","CL","0207271000","2019-04-13","2019-12-31","3"
"5039075","143","CL","0207272000","2019-04-13","2019-12-31","3"
"5039076","143","CL","0207273000","2019-04-13","2019-12-31","3"
"5039077","143","CL","0207274000","2019-04-13","2019-12-31","3"
"5039078","143","CL","0207275000","2019-04-13","2019-12-31","3"
"5039079","143","CL","0207276000","2019-04-13","2019-12-31","3"
"5039080","143","CL","0207277000","2019-04-13","2019-12-31","3"
"5039081","143","CL","0207278000","2019-04-13","2019-12-31","3"
"5039082","143","CL","0207279900","2019-04-13","2019-12-31","3"
"5039083","143","CL","0207412000","2019-04-13","2019-12-31","3"
"5039084","143","CL","0207413000","2019-04-13","2019-12-31","3"
"5039085","143","CL","0207418000","2019-04-13","2019-12-31","3"
"5039086","143","CL","0207423000","2019-04-13","2019-12-31","3"
"5039087","143","CL","0207428000","2019-04-13","2019-12-31","3"
"5039088","143","CL","0207441000","2019-04-13","2019-12-31","3"
"5039089","143","CL","0207442100","2019-04-13","2019-12-31","3"
"5039090","143","CL","0207445100","2019-04-13","2019-12-31","3"
"5039091","143","CL","0207446100","2019-04-13","2019-12-31","3"
"5039092","143","CL","0207447100","2019-04-13","2019-12-31","3"
"5039093","143","CL","0207451000","2019-04-13","2019-12-31","3"
"5039094","143","CL","0207452100","2019-04-13","2019-12-31","3"
"5039095","143","CL","0207455100","2019-04-13","2019-12-31","3"
"5039096","143","CL","0207456100","2019-04-13","2019-12-31","3"
"5039097","143","CL","0207457100","2019-04-13","2019-12-31","3"
"5039098","143","CL","0207547100","2019-04-13","2019-12-31","3"
"5039099","143","CL","0207557100","2019-04-13","2019-12-31","3"
"5039100","143","CL","0207601000","2019-04-13","2019-12-31","3"
"5039101","143","CL","0207605100","2019-04-13","2019-12-31","3"
"5039102","143","CL","0207606100","2019-04-13","2019-12-31","3"
"5039103","143","CL","1602320000","2019-04-13","2019-12-31","3"
"5039104","143","CL","0207110000","2020-01-01","2020-12-31","3"
"5039105","143","CL","0207120000","2020-01-01","2020-12-31","3"
"5039106","143","CL","0207131000","2020-01-01","2020-12-31","3"
"5039107","143","CL","0207132000","2020-01-01","2020-12-31","3"
"5039108","143","CL","0207133000","2020-01-01","2020-12-31","3"
"5039109","143","CL","0207134000","2020-01-01","2020-12-31","3"
"5039110","143","CL","0207135000","2020-01-01","2020-12-31","3"
"5039111","143","CL","0207136000","2020-01-01","2020-12-31","3"
"5039112","143","CL","0207137000","2020-01-01","2020-12-31","3"
"5039113","143","CL","0207139900","2020-01-01","2020-12-31","3"
"5039114","143","CL","0207141000","2020-01-01","2020-12-31","3"
"5039115","143","CL","0207142000","2020-01-01","2020-12-31","3"
"5039116","143","CL","0207143000","2020-01-01","2020-12-31","3"
"5039117","143","CL","0207144000","2020-01-01","2020-12-31","3"
"5039118","143","CL","0207145000","2020-01-01","2020-12-31","3"
"5039119","143","CL","0207146000","2020-01-01","2020-12-31","3"
"5039120","143","CL","0207147000","2020-01-01","2020-12-31","3"
"5039121","143","CL","0207149900","2020-01-01","2020-12-31","3"
"5039122","143","CL","0207240000","2020-01-01","2020-12-31","3"
"5039123","143","CL","0207250000","2020-01-01","2020-12-31","3"
"5039124","143","CL","0207261000","2020-01-01","2020-12-31","3"
"5039125","143","CL","0207262000","2020-01-01","2020-12-31","3"
"5039126","143","CL","0207263000","2020-01-01","2020-12-31","3"
"5039127","143","CL","0207264000","2020-01-01","2020-12-31","3"
"5039128","143","CL","0207265000","2020-01-01","2020-12-31","3"
"5039129","143","CL","0207266000","2020-01-01","2020-12-31","3"
"5039130","143","CL","0207267000","2020-01-01","2020-12-31","3"
"5039131","143","CL","0207268000","2020-01-01","2020-12-31","3"
"5039132","143","CL","0207269900","2020-01-01","2020-12-31","3"
"5039133","143","CL","0207271000","2020-01-01","2020-12-31","3"
"5039134","143","CL","0207272000","2020-01-01","2020-12-31","3"
"5039135","143","CL","0207273000","2020-01-01","2020-12-31","3"
"5039136","143","CL","0207274000","2020-01-01","2020-12-31","3"
"5039137","143","CL","0207275000","2020-01-01","2020-12-31","3"
"5039138","143","CL","0207276000","2020-01-01","2020-12-31","3"
"5039139","143","CL","0207277000","2020-01-01","2020-12-31","3"
"5039140","143","CL","0207278000","2020-01-01","2020-12-31","3"
"5039141","143","CL","0207279900","2020-01-01","2020-12-31","3"
"5039142","143","CL","0207412000","2020-01-01","2020-12-31","3"
"5039143","143","CL","0207413000","2020-01-01","2020-12-31","3"
"5039144","143","CL","0207418000","2020-01-01","2020-12-31","3"
"5039145","143","CL","0207423000","2020-01-01","2020-12-31","3"
"5039146","143","CL","0207428000","2020-01-01","2020-12-31","3"
"5039147","143","CL","0207441000","2020-01-01","2020-12-31","3"
"5039148","143","CL","0207442100","2020-01-01","2020-12-31","3"
"5039149","143","CL","0207445100","2020-01-01","2020-12-31","3"
"5039150","143","CL","0207446100","2020-01-01","2020-12-31","3"
"5039151","143","CL","0207447100","2020-01-01","2020-12-31","3"
"5039152","143","CL","0207451000","2020-01-01","2020-12-31","3"
"5039153","143","CL","0207452100","2020-01-01","2020-12-31","3"
"5039154","143","CL","0207455100","2020-01-01","2020-12-31","3"
"5039155","143","CL","0207456100","2020-01-01","2020-12-31","3"
"5039156","143","CL","0207457100","2020-01-01","2020-12-31","3"
"5039157","143","CL","0207547100","2020-01-01","2020-12-31","3"
"5039158","143","CL","0207557100","2020-01-01","2020-12-31","3"
"5039159","143","CL","0207601000","2020-01-01","2020-12-31","3"
"5039160","143","CL","0207605100","2020-01-01","2020-12-31","3"
"5039161","143","CL","0207606100","2020-01-01","2020-12-31","3"
"5039162","143","CL","1602320000","2020-01-01","2020-12-31","3"
"5039163","143","CL","0406100000","2019-04-13","2019-12-31","3"
"5039164","143","CL","0406200000","2019-04-13","2019-12-31","3"
"5039165","143","CL","0406300000","2019-04-13","2019-12-31","3"
"5039166","143","CL","0406400000","2019-04-13","2019-12-31","3"
"5039167","143","CL","0406900100","2019-04-13","2019-12-31","3"
"5039168","143","CL","0406901300","2019-04-13","2019-12-31","3"
"5039169","143","CL","0406901500","2019-04-13","2019-12-31","3"
"5039170","143","CL","0406901700","2019-04-13","2019-12-31","3"
"5039171","143","CL","0406901800","2019-04-13","2019-12-31","3"
"5039172","143","CL","0406902100","2019-04-13","2019-12-31","3"
"5039173","143","CL","0406902300","2019-04-13","2019-12-31","3"
"5039174","143","CL","0406902500","2019-04-13","2019-12-31","3"
"5039175","143","CL","0406902900","2019-04-13","2019-12-31","3"
"5039176","143","CL","0406903200","2019-04-13","2019-12-31","3"
"5039177","143","CL","0406903500","2019-04-13","2019-12-31","3"
"5039178","143","CL","0406903700","2019-04-13","2019-12-31","3"
"5039179","143","CL","0406903900","2019-04-13","2019-12-31","3"
"5039180","143","CL","0406905000","2019-04-13","2019-12-31","3"
"5039181","143","CL","0406906100","2019-04-13","2019-12-31","3"
"5039182","143","CL","0406906300","2019-04-13","2019-12-31","3"
"5039183","143","CL","0406906900","2019-04-13","2019-12-31","3"
"5039184","143","CL","0406907300","2019-04-13","2019-12-31","3"
"5039185","143","CL","0406907400","2019-04-13","2019-12-31","3"
"5039186","143","CL","0406907500","2019-04-13","2019-12-31","3"
"5039187","143","CL","0406907600","2019-04-13","2019-12-31","3"
"5039188","143","CL","0406907800","2019-04-13","2019-12-31","3"
"5039189","143","CL","0406907900","2019-04-13","2019-12-31","3"
"5039190","143","CL","0406908100","2019-04-13","2019-12-31","3"
"5039191","143","CL","0406908200","2019-04-13","2019-12-31","3"
"5039192","143","CL","0406908400","2019-04-13","2019-12-31","3"
"5039193","143","CL","0406908500","2019-04-13","2019-12-31","3"
"5039194","143","CL","0406908600","2019-04-13","2019-12-31","3"
"5039195","143","CL","0406908900","2019-04-13","2019-12-31","3"
"5039196","143","CL","0406909200","2019-04-13","2019-12-31","3"
"5039197","143","CL","0406909300","2019-04-13","2019-12-31","3"
"5039198","143","CL","0406909900","2019-04-13","2019-12-31","3"
"5039199","143","CL","0406100000","2020-01-01","2020-12-31","3"
"5039200","143","CL","0406200000","2020-01-01","2020-12-31","3"
"5039201","143","CL","0406300000","2020-01-01","2020-12-31","3"
"5039202","143","CL","0406400000","2020-01-01","2020-12-31","3"
"5039203","143","CL","0406900100","2020-01-01","2020-12-31","3"
"5039204","143","CL","0406901300","2020-01-01","2020-12-31","3"
"5039205","143","CL","0406901500","2020-01-01","2020-12-31","3"
"5039206","143","CL","0406901700","2020-01-01","2020-12-31","3"
"5039207","143","CL","0406901800","2020-01-01","2020-12-31","3"
"5039208","143","CL","0406902100","2020-01-01","2020-12-31","3"
"5039209","143","CL","0406902300","2020-01-01","2020-12-31","3"
"5039210","143","CL","0406902500","2020-01-01","2020-12-31","3"
"5039211","143","CL","0406902900","2020-01-01","2020-12-31","3"
"5039212","143","CL","0406903200","2020-01-01","2020-12-31","3"
"5039213","143","CL","0406903500","2020-01-01","2020-12-31","3"
"5039214","143","CL","0406903700","2020-01-01","2020-12-31","3"
"5039215","143","CL","0406903900","2020-01-01","2020-12-31","3"
"5039216","143","CL","0406905000","2020-01-01","2020-12-31","3"
"5039217","143","CL","0406906100","2020-01-01","2020-12-31","3"
"5039218","143","CL","0406906300","2020-01-01","2020-12-31","3"
"5039219","143","CL","0406906900","2020-01-01","2020-12-31","3"
"5039220","143","CL","0406907300","2020-01-01","2020-12-31","3"
"5039221","143","CL","0406907400","2020-01-01","2020-12-31","3"
"5039222","143","CL","0406907500","2020-01-01","2020-12-31","3"
"5039223","143","CL","0406907600","2020-01-01","2020-12-31","3"
"5039224","143","CL","0406907800","2020-01-01","2020-12-31","3"
"5039225","143","CL","0406907900","2020-01-01","2020-12-31","3"
"5039226","143","CL","0406908100","2020-01-01","2020-12-31","3"
"5039227","143","CL","0406908200","2020-01-01","2020-12-31","3"
"5039228","143","CL","0406908400","2020-01-01","2020-12-31","3"
"5039229","143","CL","0406908500","2020-01-01","2020-12-31","3"
"5039230","143","CL","0406908600","2020-01-01","2020-12-31","3"
"5039231","143","CL","0406908900","2020-01-01","2020-12-31","3"
"5039232","143","CL","0406909200","2020-01-01","2020-12-31","3"
"5039233","143","CL","0406909300","2020-01-01","2020-12-31","3"
"5039234","143","CL","0406909900","2020-01-01","2020-12-31","3"
"5039235","143","CL","0703200000","2019-04-13","2019-12-31","3"
"5039236","143","CL","0703200000","2020-01-01","2020-12-31","3"
"5039237","143","CL","1104000000","2019-04-13","2019-12-31","3"
"5039238","143","CL","1104000000","2020-01-01","2020-12-31","3"
"5039239","143","CL","2003102000","2019-04-13","2019-12-31","3"
"5039240","143","CL","2003103000","2019-04-13","2019-12-31","3"
"5039241","143","CL","2003102000","2020-01-01","2020-12-31","3"
"5039242","143","CL","2003103000","2020-01-01","2020-12-31","3"
"5039243","143","CL","2008601900","2019-04-13","2019-12-31","3"
"5039244","143","CL","2008601900","2020-01-01","2020-12-31","3"
"5039245","143","CL","1704000000","2019-04-13","2019-12-31","3"
"5039246","143","CL","1704000000","2020-01-01","2020-12-31","3"
"5039247","143","CL","1806200000","2019-04-13","2019-12-31","3"
"5039248","143","CL","1806310000","2019-04-13","2019-12-31","3"
"5039249","143","CL","1806320000","2019-04-13","2019-12-31","3"
"5039250","143","CL","1806900000","2019-04-13","2019-12-31","3"
"5039251","143","CL","1806200000","2020-01-01","2020-12-31","3"
"5039252","143","CL","1806310000","2020-01-01","2020-12-31","3"
"5039253","143","CL","1806320000","2020-01-01","2020-12-31","3"
"5039254","143","CL","1806900000","2020-01-01","2020-12-31","3"
"5039255","143","CL","1905310000","2019-04-13","2019-12-31","3"
"5039256","143","CL","1905320000","2019-04-13","2019-12-31","3"
"5039257","143","CL","1905904500","2019-04-13","2019-12-31","3"
"5039258","143","CL","1905310000","2020-01-01","2020-12-31","3"
"5039259","143","CL","1905320000","2020-01-01","2020-12-31","3"
